 
 Simple Parallel IO benchmark
 ----------------------------
 
 Running on  768  process(es)
 Process grid is ( 8 ,  8 ,  12 )
 Array size is   ( 128 ,  128 ,  128 )
 Global size is  ( 1024 ,  1024 ,  1536 )
 
 Total amount of data =  12288.  MiB
 
 Clock resolution is  3.70233246945575673E-4 , usecs
 
 ------
 MPI-IO                                                          
 ------
 
 Writing to striped/mpiio.dat                                               
 time =  1.9868122303159907 , rate =  6184.7817385569779  MiB/s
 time =  1.3487315220409073 , rate =  9110.7828349749961  MiB/s
 time =  0.9420333065208979 , rate =  13044.124782999279  MiB/s
 time =  0.98388727620476857 , rate =  12489.235603695923  MiB/s
 time =  1.9129823358380236 , rate =  6423.4780268459581  MiB/s
 time =  2.021747195860371 , rate =  6077.9112369540062  MiB/s
 time =  1.4266467578709126 , rate =  8613.2043073775767  MiB/s
 time =  0.83174932247493416 , rate =  14773.682007261647  MiB/s
 time =  0.95223155722487718 , rate =  12904.424251398854  MiB/s
 time =  0.97733280487591401 , rate =  12572.994520080734  MiB/s
 mintime =  0.83174932247493416 , maxrate =  14773.682007261647  MiB/s
 avgtime =  1.3384154309227598 , avgrate =  10219.461931014595  MiB/s
 Deleting: striped/mpiio.dat                                               
 
 Writing to defstriped/mpiio.dat                                            
 time =  12.014456503500696 , rate =  1022.7678627343317  MiB/s
 time =  10.437716345768422 , rate =  1177.2690110496924  MiB/s
 time =  8.9318905312684365 , rate =  1375.7445813943441  MiB/s
 time =  8.8232706486596726 , rate =  1392.6808424341657  MiB/s
 time =  9.4455303532304242 , rate =  1300.9327735416609  MiB/s
 time =  9.6734582943608984 , rate =  1270.2799377512422  MiB/s
 time =  9.7069226523162797 , rate =  1265.9006814139825  MiB/s
 time =  8.9436272787861526 , rate =  1373.9391878669337  MiB/s
 time =  4.9307585875503719 , rate =  2492.1114635435329  MiB/s
 time =  10.131069700873923 , rate =  1212.9025229132533  MiB/s
 mintime =  4.9307585875503719 , maxrate =  2492.1114635435329  MiB/s
 avgtime =  9.3038700896315287 , avgrate =  1388.4528864643139  MiB/s
 Deleting: defstriped/mpiio.dat                                            
 
 
 ------
  HDF5                                                           
 ------
 
 Writing to striped/hdf5.dat                                                
 time =  9.2352869044989347 , rate =  1330.5488099144973  MiB/s
 time =  9.2263916512019932 , rate =  1331.8316048722197  MiB/s
 time =  9.7334961891756393 , rate =  1262.4446304982537  MiB/s
 time =  9.6071305234800093 , rate =  1279.0499691836073  MiB/s
 time =  9.8265346971456893 , rate =  1250.4916920070807  MiB/s
 time =  9.7787718715262599 , rate =  1256.5995159146812  MiB/s
 time =  9.2843226653058082 , rate =  1323.5214288618497  MiB/s
