 
 Simple Parallel IO benchmark
 ----------------------------
 
 Running on  768  process(es)
 Process grid is ( 8 ,  8 ,  12 )
 Array size is   ( 128 ,  128 ,  128 )
 Global size is  ( 1024 ,  1024 ,  1536 )
 
 Total amount of data =  12288.  MiB
 
 Clock resolution is  3.70233246945575673E-4 , usecs
 
 ------
 MPI-IO                                                          
 ------
 
 Writing to striped/mpiio.dat                                               
 time =  0.92347095673903823 , rate =  13306.319933862784  MiB/s
 time =  1.150068876799196 , rate =  10684.577461307568  MiB/s
 time =  0.84330001007765532 , rate =  14571.326755787017  MiB/s
 time =  0.94628997473046184 , rate =  12985.44878222986  MiB/s
 time =  0.93409199453890324 , rate =  13155.021209731851  MiB/s
 time =  0.81592297879979014 , rate =  15060.24504675117  MiB/s
 time =  0.97640255466103554 , rate =  12584.973217594519  MiB/s
 time =  0.82964364439249039 , rate =  14811.178369235786  MiB/s
 time =  0.81840100791305304 , rate =  15014.644265083161  MiB/s
 time =  0.84819923993200064 , rate =  14487.162239128058  MiB/s
 mintime =  0.81592297879979014 , maxrate =  15060.24504675117  MiB/s
 avgtime =  0.90857912385836248 , avgrate =  13666.089728071178  MiB/s
 Deleting: striped/mpiio.dat                                               
 
 Writing to defstriped/mpiio.dat                                            
 time =  10.862786670215428 , rate =  1131.201447018411  MiB/s
 time =  15.340670043136925 , rate =  801.00803716180428  MiB/s
 time =  14.711168405134231 , rate =  835.28375595995897  MiB/s
 time =  18.644998964853585 , rate =  659.05072041909307  MiB/s
 time =  14.673972578253597 , rate =  837.4010469537377  MiB/s
 time =  12.640401554759592 , rate =  972.12101583696131  MiB/s
 time =  11.200893471948802 , rate =  1097.0553403417073  MiB/s
 time =  21.117768706288189 , rate =  581.87965645920872  MiB/s
 time =  14.428642769344151 , rate =  851.6393535023077  MiB/s
 time =  14.231233882252127 , rate =  863.45288832083997  MiB/s
 mintime =  10.862786670215428 , maxrate =  1131.201447018411  MiB/s
 avgtime =  14.785253704618663 , avgrate =  863.00932619740297  MiB/s
 Deleting: defstriped/mpiio.dat                                            
 
 
 ------
  HDF5                                                           
 ------
 
 Writing to striped/hdf5.dat                                                
 time =  11.174698791466653 , rate =  1099.6269545433743  MiB/s
 time =  10.739297605585307 , rate =  1144.2089093060652  MiB/s
 time =  10.533116255421191 , rate =  1166.6063206769984  MiB/s
 time =  9.8728863354772329 , rate =  1244.6208314831192  MiB/s
 time =  10.635726522654295 , rate =  1155.351256336493  MiB/s
 time =  12.272248113993555 , rate =  1001.2835371205121  MiB/s
 time =  11.297470910008997 , rate =  1087.67706488303  MiB/s
 time =  11.557405200786889 , rate =  1063.2144314853103  MiB/s
