 
 Simple Parallel IO benchmark
 ----------------------------
 
 Running on  768  process(es)
 Process grid is ( 8 ,  8 ,  12 )
 Array size is   ( 128 ,  128 ,  128 )
 Global size is  ( 1024 ,  1024 ,  1536 )
 
 Total amount of data =  12288.  MiB
 
 Clock resolution is  3.70233246945575673E-4 , usecs
 
 ------
 MPI-IO                                                          
 ------
 
 Writing to striped/mpiio.dat                                               
 time =  0.82096236664801836 , rate =  14967.799376933426  MiB/s
 time =  0.82092659827321768 , rate =  14968.451534945094  MiB/s
 time =  0.82338986359536648 , rate =  14923.671693435635  MiB/s
 time =  0.8687276178970933 , rate =  14144.824852863832  MiB/s
 time =  0.8647840516641736 , rate =  14209.327723323773  MiB/s
 time =  0.85027105733752251 , rate =  14451.862019716109  MiB/s
 time =  0.99596466775983572 , rate =  12337.787069935594  MiB/s
 time =  0.82772534620016813 , rate =  14845.50407500558  MiB/s
 time =  0.85548956971615553 , rate =  14363.705222118673  MiB/s
 time =  5.9689884558320045 , rate =  2058.640268937696  MiB/s
 mintime =  0.82092659827321768 , maxrate =  14968.451534945094  MiB/s
 avgtime =  1.3697229594923557 , avgrate =  13127.157383721542  MiB/s
 Deleting: striped/mpiio.dat                                               
 
 Writing to defstriped/mpiio.dat                                            
 time =  9.7570860991254449 , rate =  1259.3923918639407  MiB/s
 time =  7.8549713846296072 , rate =  1564.3596135874946  MiB/s
 time =  9.8374244906008244 , rate =  1249.1074276341922  MiB/s
 time =  15.049842579290271 , rate =  816.48694564481514  MiB/s
 time =  11.424589304253459 , rate =  1075.5747688387439  MiB/s
 time =  7.7142783422023058 , rate =  1592.8904111193851  MiB/s
 time =  9.1039981683716178 , rate =  1349.7366511660764  MiB/s
 time =  12.001798641867936 , rate =  1023.8465388957334  MiB/s
 time =  13.632277629338205 , rate =  901.39009299185875  MiB/s
 time =  18.130374903790653 , rate =  677.757634092324  MiB/s
 mintime =  7.7142783422023058 , maxrate =  1592.8904111193851  MiB/s
 avgtime =  11.450664154347033 , avgrate =  1151.0542475834566  MiB/s
 Deleting: defstriped/mpiio.dat                                            
 
 
 ------
  HDF5                                                           
 ------
 
 Writing to striped/hdf5.dat                                                
 time =  23.41434960346669 , rate =  524.80637763180312  MiB/s
 time =  9.9337783390656114 , rate =  1236.9915635902776  MiB/s
 time =  13.051430317573249 , rate =  941.50600363353897  MiB/s
 time =  10.981846746988595 , rate =  1118.937486845696  MiB/s
 time =  10.056849432177842 , rate =  1221.8538303540054  MiB/s
 time =  10.766792170703411 , rate =  1141.2870059325392  MiB/s
 time =  11.335955173708498 , rate =  1083.9845263767081  MiB/s
 time =  10.350929744541645 , rate =  1187.139735585572  MiB/s
