 
 Simple Parallel IO benchmark
 ----------------------------
 
 Running on  768  process(es)
 Process grid is ( 8 ,  8 ,  12 )
 Array size is   ( 128 ,  128 ,  128 )
 Global size is  ( 1024 ,  1024 ,  1536 )
 
 Total amount of data =  12288.  MiB
 
 Clock resolution is  3.70233246945575673E-4 , usecs
 
 ------
 MPI-IO                                                          
 ------
 
 Writing to striped/mpiio.dat                                               
 time =  5.3359670266509056 , rate =  2302.8628060530773  MiB/s
 time =  2.3462399439886212 , rate =  5237.3160006432809  MiB/s
 time =  4.7732382230460644 , rate =  2574.3529708346205  MiB/s
 time =  4.4622884253039956 , rate =  2753.7440050533878  MiB/s
 time =  4.967718998901546 , rate =  2473.5698622883265  MiB/s
 time =  3.7616105191409588 , rate =  3266.6858882578354  MiB/s
 time =  2.2348694857209921 , rate =  5498.3076544336836  MiB/s
 time =  2.2311570234596729 , rate =  5507.4563873348552  MiB/s
 time =  4.4160026861354709 , rate =  2782.6070030662654  MiB/s
 time =  4.9331024577841163 , rate =  2490.9273839651014  MiB/s
 mintime =  2.2311570234596729 , maxrate =  5507.4563873348552  MiB/s
 avgtime =  3.9462194790132346 , avgrate =  3488.7829961930433  MiB/s
 Deleting: striped/mpiio.dat                                               
 
 Writing to defstriped/mpiio.dat                                            
 time =  13.483097437769175 , rate =  911.36328701286106  MiB/s
 time =  12.831421884708107 , rate =  957.64912964511507  MiB/s
 time =  12.822851648554206 , rate =  958.28918065861649  MiB/s
 time =  16.153879474848509 , rate =  760.68414520068325  MiB/s
 time =  12.428911454975605 , rate =  988.66260689956118  MiB/s
 time =  11.328940992243588 , rate =  1084.6556627325569  MiB/s
 time =  12.71811207011342 , rate =  966.18113854145452  MiB/s
 time =  11.373693902045488 , rate =  1080.3877883323446  MiB/s
 time =  6.4945786716416478 , rate =  1892.0395950633604  MiB/s
 time =  12.375822915695608 , rate =  992.903670625068  MiB/s
 mintime =  6.4945786716416478 , maxrate =  1892.0395950633604  MiB/s
 avgtime =  12.201131045259537 , avgrate =  1059.2816204711623  MiB/s
 Deleting: defstriped/mpiio.dat                                            
 
 
 ------
  HDF5                                                           
 ------
 
 Writing to striped/hdf5.dat                                                
 time =  20.231824984773993 , rate =  607.35993956292452  MiB/s
 time =  14.107879661954939 , rate =  871.00260949470294  MiB/s
 time =  16.491232019849122 , rate =  745.12322579719682  MiB/s
 time =  15.331746500916779 , rate =  801.47424817291528  MiB/s
 time =  16.26338208373636 , rate =  755.56240004274355  MiB/s
 time =  14.201360939070582 , rate =  865.26918460282411  MiB/s
 time =  31.120833424851298 , rate =  394.84803739823735  MiB/s
 time =  26.258088261820376 , rate =  467.97009277582947  MiB/s
