 
 Simple Parallel IO benchmark
 ----------------------------
 
 Running on  768  process(es)
 Process grid is ( 8 ,  8 ,  12 )
 Array size is   ( 128 ,  128 ,  128 )
 Global size is  ( 1024 ,  1024 ,  1536 )
 
 Total amount of data =  12288.  MiB
 
 Clock resolution is  3.70233246945575673E-4 , usecs
 
 ------
 MPI-IO                                                          
 ------
 
 Writing to striped/mpiio.dat                                               
 time =  3.8710758981760591 , rate =  3174.3113085924656  MiB/s
 time =  3.2712151065934449 , rate =  3756.4023152229788  MiB/s
 time =  3.0036669394467026 , rate =  4090.9995174976157  MiB/s
 time =  3.5125221803318709 , rate =  3498.3408984022421  MiB/s
 time =  2.9373067498672754 , rate =  4183.4241522630364  MiB/s
 time =  2.5335911794099957 , rate =  4850.0326729356311  MiB/s
 time =  5.1497965266462415 , rate =  2386.1136913699479  MiB/s
 time =  4.5271328252274543 , rate =  2714.3007449494526  MiB/s
 time =  5.0870153002906591 , rate =  2415.561832357354  MiB/s
 time =  3.3895455428864807 , rate =  3625.2647573325548  MiB/s
 mintime =  2.5335911794099957 , maxrate =  4850.0326729356311  MiB/s
 avgtime =  3.7282868248876184 , avgrate =  3469.475189092328  MiB/s
 Deleting: striped/mpiio.dat                                               
 
 Writing to defstriped/mpiio.dat                                            
 time =  25.064503991510719 , rate =  490.25506366141985  MiB/s
 time =  29.50551227806136 , rate =  416.4645536128063  MiB/s
 time =  27.366938337916508 , rate =  449.00894094445152  MiB/s
 time =  26.291760236490518 , rate =  467.3707613895474  MiB/s
 time =  35.279572193976492 , rate =  348.30354326399708  MiB/s
 time =  19.894135798327625 , rate =  617.66945418322598  MiB/s
 time =  27.682462335098535 , rate =  443.89114852763913  MiB/s
 time =  28.923914966639131 , rate =  424.83875416495277  MiB/s
 time =  27.985777433030307 , rate =  439.08017311311306  MiB/s
 time =  30.545006055850536 , rate =  402.29162101103526  MiB/s
 mintime =  19.894135798327625 , maxrate =  617.66945418322598  MiB/s
 avgtime =  27.853958362690175 , avgrate =  449.91740138721889  MiB/s
 Deleting: defstriped/mpiio.dat                                            
 
 
 ------
  HDF5                                                           
 ------
 
 Writing to striped/hdf5.dat                                                
 time =  16.208995032822713 , rate =  758.09758563792388  MiB/s
 time =  16.89000404952094 , rate =  727.53090904963585  MiB/s
 time =  12.991826967801899 , rate =  945.82540472974142  MiB/s
 time =  19.772855701157823 , rate =  621.45803245205809  MiB/s
 time =  17.273615453625098 , rate =  711.37394675653729  MiB/s
 time =  14.266273869434372 , rate =  861.3321258557329  MiB/s
 time =  15.669211270753294 , rate =  784.21305244225334  MiB/s
 time =  13.744525377172977 , rate =  894.02868871761939  MiB/s
