 
 Simple Parallel IO benchmark
 ----------------------------
 
 Running on  768  process(es)
 Process grid is ( 8 ,  8 ,  12 )
 Array size is   ( 128 ,  128 ,  128 )
 Global size is  ( 1024 ,  1024 ,  1536 )
 
 Total amount of data =  12288.  MiB
 
 Clock resolution is  3.70233246945575673E-4 , usecs
 
 ------
 MPI-IO                                                          
 ------
 
 Writing to striped/mpiio.dat                                               
 time =  0.92114466987550259 , rate =  13339.924120345599  MiB/s
 time =  0.92825782625004649 , rate =  13237.70147959944  MiB/s
 time =  1.0389742725528777 , rate =  11827.049354944074  MiB/s
 time =  0.8586818496696651 , rate =  14310.30597039776  MiB/s
 time =  0.97981739556416869 , rate =  12541.11230891619  MiB/s
 time =  0.90847498225048184 , rate =  13525.96410476826  MiB/s
 time =  0.98622063733637333 , rate =  12459.686539502918  MiB/s
 time =  0.85467039979994297 , rate =  14377.472301458334  MiB/s
 time =  0.85478552524000406 , rate =  14375.535894281566  MiB/s
 time =  0.87425959762185812 , rate =  14055.321821373822  MiB/s
 mintime =  0.85467039979994297 , maxrate =  14377.472301458334  MiB/s
 avgtime =  0.92052871561609206 , avgrate =  13405.007389558796  MiB/s
 Deleting: striped/mpiio.dat                                               
 
 Writing to defstriped/mpiio.dat                                            
 time =  9.8905183272436261 , rate =  1242.4020251954303  MiB/s
 time =  14.300851752981544 , rate =  859.24951969648316  MiB/s
 time =  12.304445560090244 , rate =  998.66344566198211  MiB/s
 time =  11.144235522020608 , rate =  1102.6328343222247  MiB/s
 time =  11.403365471400321 , rate =  1077.576618132458  MiB/s
 time =  12.063582169823349 , rate =  1018.6029180236386  MiB/s
 time =  10.596818836871535 , rate =  1159.5932882464704  MiB/s
 time =  16.065639981068671 , rate =  764.86215391854023  MiB/s
 time =  10.453999829012901 , rate =  1175.4352593250685  MiB/s
 time =  16.389488816726953 , rate =  749.74882605606263  MiB/s
 mintime =  9.8905183272436261 , maxrate =  1242.4020251954303  MiB/s
 avgtime =  12.461294626723976 , avgrate =  1014.8766888578359  MiB/s
 Deleting: defstriped/mpiio.dat                                            
 
 
 ------
  HDF5                                                           
 ------
 
 Writing to striped/hdf5.dat                                                
 time =  16.084682051092386 , rate =  763.95666143524818  MiB/s
 time =  10.462157211732119 , rate =  1174.5187681007512  MiB/s
 time =  10.214505654294044 , rate =  1202.9950754233796  MiB/s
 time =  14.949754161760211 , rate =  821.95331555560438  MiB/s
 time =  12.572113106492907 , rate =  977.40132433694259  MiB/s
 time =  12.03490494331345 , rate =  1021.0300835676454  MiB/s
 time =  10.257184097077698 , rate =  1197.9896123245842  MiB/s
 time =  12.406817587092519 , rate =  990.42320190020916  MiB/s
